Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig	Gene_base
mneP.851	645.038847723511	1.17611674088212	0.33466865630365	3.51427215763824	0.000440960773516846	0.0149702615813476	1	mneP
pksL.2577	7609.06651731108	-1.17298814733883	0.172278449290707	-6.80867602516842	9.85010162755937e-12	4.68864837471826e-09	1	pksL
S25.71	2513.76994210882	-1.16938477933618	0.221524471995429	-5.27880630434507	1.30028164115252e-07	1.74571145463451e-05	1	S25
ywpD.5497	114.616412710291	1.16738481949736	0.335729822254825	3.47715556412888	0.000506763697896636	0.0163791032233752	1	ywpD
comS.559	1733.22943184333	-1.16539056009509	0.254703159829671	-4.57548528598712	4.75117360361033e-06	0.00038870539044537	1	comS
skiX.2146	4583.70573156095	-1.15730780632046	0.192110834245211	-6.0241673035643	1.69982466656161e-09	4.45014097705831e-07	1	skiX
S797.3177	352.26844519362	1.15351135896329	0.265884441695642	4.33839359537898	1.43527944025171e-05	0.000951281411285819	1	S797
rapA.1852	22726.8806640188	1.14955238355646	0.17702905484751	6.49358030266086	8.38200540798349e-11	3.13487002258582e-08	1	rapA
yrzH.4200	183.071095405335	1.14400230428116	0.306460671722884	3.73294980347632	0.000189250321045088	0.0079912474273555	1	yrzH
aapA.4073	297.212045816167	1.13987169422192	0.247113687003232	4.61274204616197	3.97391360027201e-06	0.000335603413081037	1	aapA
srfAB.557	64910.381011208	-1.13454859902489	0.233887475046019	-4.85083093398509	1.2294531274207e-06	0.000124422781256414	1	srfAB
capB.5429	516.210027335674	-1.12314888498222	0.254453384504743	-4.4139671679678	1.01493357697605e-05	0.000718134082303592	1	capB
pksM.2578	7282.41731511573	-1.10593535898217	0.18287172869478	-6.04760159963282	1.47017955656667e-09	4.05150534641216e-07	1	pksM
frlN.4931	475.614929744788	-1.09382328748513	0.325798401982372	-3.35736234686723	0.00078689914760677	0.0232779883438929	1	frlN
bpr.2291	656.054110496055	-1.09154191371647	0.293505230695123	-3.71898623793286	0.000200023948187769	0.00824665663552092	1	bpr
srfAA.555	23861.0272238074	-1.07804679939212	0.219170966015666	-4.91874822194774	8.70994160685407e-07	9.50109463614331e-05	1	srfAA
ytvB.4589	419.301757606002	1.06769772059108	0.250478457205808	4.26263293259506	2.02032238927709e-05	0.00127450699159697	1	ytvB
rghRA.5091	375.343047938569	1.06091054632591	0.260805213484139	4.06782721922247	4.74535455282421e-05	0.00258819546235287	1	rghRA
ytnP.4535	540.711634440863	-1.06070625399511	0.21946198524638	-4.83321178747338	1.34347727635083e-06	0.000132725415452319	1	ytnP
S1234.4855	246.315929578482	1.04919467909182	0.337853382483643	3.10547336060078	0.00189974732222547	0.044013614952091	1	S1234
fliL_fliM.2451	400.097269130311	-1.04308068923527	0.217753070735174	-4.79019967761481	1.66615425650042e-06	0.00015861788521884	1	fliL_fliM
srfAA_comS.558	17471.640165416	-1.04128466762951	0.229367065082455	-4.5398177251611	5.63028795309979e-06	0.000446669510945917	1	srfAA_comS
S876.3486	149.615810060216	1.03403459217863	0.316954962500854	3.26240227955366	0.00110472253079644	0.0305132037927119	1	S876
yjfA.1810	984.153791193536	1.0334810299722	0.182992273721994	5.64767576767903	1.62631527515907e-08	3.40615471229316e-06	1	yjfA
